"PC1","PC2","PC3","PC4","PC5","PC6","PC7","variable"
-0.290067896302224,0.418037554469128,0.431932817938282,0.472260724742218,-0.0583134235138553,0.41468889499326,-0.395147734713847,"c"
0.502130631666802,0.0758068219531336,0.417937515585815,-0.255751161592119,0.556238412696506,0.393745094159292,0.193910701003999,"d13c"
0.416637521892353,0.437680515954074,0.273639520212475,-0.116127499890638,-0.11935021291338,-0.644705420420325,-0.341460401233865,"d15n"
-0.209155655286066,0.584694318118687,-0.202480387408806,0.265602646599427,0.354084703320232,-0.237633164012249,0.566566761548796,"n"
-0.327209440455566,0.353200810838282,-0.349379990762696,-0.636121452882616,0.242427039699665,0.159719519835273,-0.396465753808762,"p"
0.397360501765886,0.398936747241408,-0.291693867976042,-0.0909191792406351,-0.606723994072088,0.412947688693173,0.225749186019289,"shoot_wt"
0.425947350271219,-0.046528572257915,-0.561901849958113,0.463264491546119,0.347409049782513,0.0696218559325565,-0.400644503210077,"florets"
